8. 도야마 현/도야마 시 '멘야 이로하 cic텐(麺家 いろは cic店)'
9. 도야마 현/도야마 시 '니시쵸다이키(西町大喜 西町本店)'
10. 도야마 현/히미 시 '톤진치(貧瞋癡)'
11. 이시카와 현/가나자와 시 '고토치라멘 메구루(ご当地ラーメン 巡)'
12. 기후 현/다카야마 시 '마메텐구(豆天狗)'
13. 기후 현/다카야마 시 '마사고소바(まさごそば)'
14. 기후 현/다카야마 시 '미야가와 이부키(宮川伊吹)'
15. 기후 현/다카야마 시 '쿄리(郷里)'
16. 기후 현/히다 시 '아지도코로 후루카와(味処古川)'
17. 나가노 현/나가노 시 '라멘미소야(らぁめん みそ家)'
18. 니가타 시/추오 구 '산키치야 에키미나미케야키도리덴(三吉屋 駅南けやき通り店)'
19. 니가타 현/나가오카 시 '이치이(いち井)'
20. 니가타 현/나가오카 시 '아오시마쇼쿠도(青島食堂 曲新町店)'
1. 미야기 현/센다이 시 '중화소바 카이치(中華そば 嘉一)'
2. 미야기 현/센다이 시 '교자토탄탄멘 긴(餃子と担々麺 吟)'
3. 미야기 현/게센누마 시 '카모메쇼쿠도(かもめ食堂)'
4. 야마가타 현/야마가타 시 '아고야 야마가타역점(亞呉屋 山形駅前店)'
5. 야마가타 현/야마가타 시 '사카이야혼텐(栄屋本店)'
6. 야마가타 현/요네자와 시 '소바노미세히라마(そばの店ひらま)'
7. 야마가타 현/난요 시 '아카유라멘 류상하이 혼텐(赤湯ラーメン 龍上海 本店)'
8. 아키타 현/아키타 시 '스에히로라멘혼포 아키타에키마에분텐(末廣ラーメン本舗 秋田駅前分店)'
9. 아키타 현/노시로 시 '아케보노 쇼쿠도(曙食堂)'
10. 아키타 현/요코테 시 '나다이산카쿠소바야 혼텐(名代三角そばや 本店)'
11. 이와테 현/모리오카 시 '쵸쿠리안(直利庵)'
12. 이와테 현/모리오카 시 '나카가와(中河)'
13. 이와테 현/모리오카 시 '멘야주로헤에 모리오카미나미텐(麺屋十郎兵衛 盛岡南店)'
14. 이와테 현/기타카미 시 '신게츠(新月)'
15. 아오모리 현/아오모리 시 '쿠도라멘(くどうラーメン)'
16. 아오모리 현/하치노헤 시 '시나소바 시오데(支那そば しおで)'
1. 히로시마 현/히로시마 시 '상하이소우혼텐(上海総本店)'
2. 히로시마 현/후쿠야마 시 '라멘산주니몬메(らーめん 三十二匁)'
3. 오카야마 현/오카야마 시 '중화소바 코비키(中華そば こびき)'
4. 오카야마 현/오카야마 시 '쇼도시마라멘 히시오(小豆島ラーメンHISHIO)'
5. 오카야마 현/오카야마 시 '에비스라멘(えびすらーめん)'
6. 야마구치 현/구다마쓰 시 '중화소바 고란(中華そば 紅蘭)'
7. 야마구치 현/이와쿠니 시 '스에히로쇼쿠도(寿栄広食堂)'
8. 돗토리 현/돗토리 시 '초진(鳥人)'
9. 돗토리 현/사카이미나토 시 '호우라이(蓬莱)'
10. 돗토리 현/구라요시 시 '이노요시(いのよし)'
11. 시마네 현/이즈모 시 '구우카이(空海)' 
12. 시마네 현/마스다 시 '산요켄(三洋軒)'
1. 가가와 현/마루가메 시 '타소가레탄데무(黄昏タンデム)'
2. 가가와 현/다카마쓰 시 '시나소바 사누키로쿠(支那そば 讃岐ロック)'
